11.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Vranov nad Topľou
10.04.2023;Neuvedené;2;X;;;0;0;Bratislavský;;Bratislava I
10.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Poprad
10.04.2023;Neuvedené;1;X;;;0;0;Košický;;Košice I
10.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Senica
10.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Skalica
10.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Stará Ľubovňa
10.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Svidník
10.04.2023;Neuvedené;1;X;;;0;0;Košický;;Trebišov
09.04.2023;Neuvedené;0;X;;;0;2;Neuvedené;;Neuvedené
09.04.2023;Neuvedené;3;X;;;0;0;Košický;;Košice I
09.04.2023;Neuvedené;2;X;;;0;0;Trnavský;;Skalica
09.04.2023;Neuvedené;1;X;;;0;0;Bratislavský;;Bratislava I
09.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Nitra
09.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Nové Zámky
09.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Vranov nad Topľou
08.04.2023;Neuvedené;0;x;;;0;1;Neuvedené;;Neuvedené
08.04.2023;Neuvedené;6;x;;;0;0;Košický;;Košice I
08.04.2023;Neuvedené;3;x;;;0;0;Prešovský;;Levoča
08.04.2023;Neuvedené;1;x;;;0;0;Bratislavský;;Bratislava I
08.04.2023;Neuvedené;1;x;;;0;0;Banskobystrický;;Detva
08.04.2023;Neuvedené;1;x;;;0;0;Košický;;Košice - okolie
08.04.2023;Neuvedené;1;x;;;0;0;Nitriansky;;Nové Zámky
08.04.2023;Neuvedené;1;x;;;0;0;Prešovský;;Poprad
08.04.2023;Neuvedené;1;x;;;0;0;Prešovský;;Prešov
08.04.2023;Neuvedené;1;x;;;0;0;Prešovský;;Svidník
07.04.2023;Neuvedené;0;X;;;0;1;Neuvedené;;Neuvedené
07.04.2023;Neuvedené;3;X;;;0;0;Košický;;Košice I
07.04.2023;Neuvedené;2;X;;;0;0;Bratislavský;;Bratislava I
07.04.2023;Neuvedené;1;X;;;0;0;Košický;;Košice - okolie
07.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Nové Zámky
07.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Poprad
07.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Prešov
07.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Skalica
07.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Trenčín
06.04.2023;Neuvedené;0;X;;;0;2;Neuvedené;;Neuvedené
06.04.2023;Neuvedené;10;X;;;0;0;Bratislavský;;Bratislava I
06.04.2023;Neuvedené;4;X;;;0;0;Košický;;Košice - okolie
06.04.2023;Neuvedené;3;X;;;0;0;Žilinský;;Liptovský Mikuláš
06.04.2023;Neuvedené;3;X;;;0;0;Nitriansky;;Topoľčany
06.04.2023;Neuvedené;2;X;;;0;0;Košický;;Košice I
06.04.2023;Neuvedené;2;X;;;0;0;Nitriansky;;Levice
06.04.2023;Neuvedené;2;X;;;0;0;Prešovský;;Prešov
06.04.2023;Neuvedené;2;X;;;0;0;Košický;;Trebišov
06.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Banská Štiavnica
06.04.2023;Neuvedené;1;X;;;0;0;Košický;;Gelnica
06.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Hlohovec
06.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Humenné
06.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Ilava
06.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Komárno
06.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Nové Mesto nad Váhom
06.04.2023;Neuvedené;1;X;;;0;0;Nitriansky;;Nové Zámky
06.04.2023;Neuvedené;1;X;;;0;0;Trnavský;;Piešťany
06.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Poltár
06.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Poprad
06.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Považská Bystrica
06.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Prievidza
06.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Púchov
06.04.2023;Neuvedené;1;X;;;0;0;Prešovský;;Sabinov
06.04.2023;Neuvedené;1;X;;;0;0;Trenčiansky;;Trenčín
06.04.2023;Neuvedené;1;X;;;0;0;Banskobystrický;;Veľký Krtíš
